archivo,año_extraido,mes_extraido,dia,lluvia_mm
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,19,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,20,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,21,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,22,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,23,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,24,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,25,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,26,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,27,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,28,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,29,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,30,0.0
5. registro lluvia mayo 2024 001.jpg,2024,Mayo,31,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,1,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,2,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,3,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,4,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,5,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,6,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,7,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,8,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,9,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,10,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,11,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,12,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,13,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,14,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,15,2.3
6. registro lluvia junio 2024 001.jpg,2024,Junio,16,3.3
6. registro lluvia junio 2024 001.jpg,2024,Junio,17,25.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,18,45.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,19,5.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,20,8.2
6. registro lluvia junio 2024 001.jpg,2024,Junio,21,7.2
6. registro lluvia junio 2024 001.jpg,2024,Junio,22,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,23,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,24,26.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,25,3.5
6. registro lluvia junio 2024 001.jpg,2024,Junio,26,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,27,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,28,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,29,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,30,0.0
6. registro lluvia junio 2024 001.jpg,2024,Junio,31,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,1,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,2,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,3,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,4,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,5,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,6,4.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,7,28.2
7. registro lluvia julio 2024 001.jpg,2024,Julio,8,26.2
7. registro lluvia julio 2024 001.jpg,2024,Julio,9,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,10,4.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,11,6.5
7. registro lluvia julio 2024 001.jpg,2024,Julio,12,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,13,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,14,25.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,15,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,16,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,17,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,18,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,19,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,20,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,21,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,22,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,23,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,24,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,25,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,26,0.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,27,14.4
7. registro lluvia julio 2024 001.jpg,2024,Julio,28,0.8
7. registro lluvia julio 2024 001.jpg,2024,Julio,29,44.7
7. registro lluvia julio 2024 001.jpg,2024,Julio,30,1.0
7. registro lluvia julio 2024 001.jpg,2024,Julio,31,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,1,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,2,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,3,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,4,0.5
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,5,21.2
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,6,1.5
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,7,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,8,36.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,9,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,10,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,11,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,12,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,13,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,14,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,15,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,16,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,17,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,18,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,19,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,20,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,21,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,22,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,23,49.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,24,0.8
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,25,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,26,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,27,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,28,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,29,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,30,0.0
8. registro lluvia agosto 2024 001.jpg,2024,Agosto,31,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,1,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,2,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,3,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,4,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,5,2.5
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,6,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,7,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,8,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,9,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,10,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,11,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,12,19.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,13,13.4
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,14,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,15,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,16,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,17,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,18,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,19,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,20,9.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,21,32.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,22,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,23,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,24,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,25,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,26,5.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,27,11.2
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,28,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,29,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,30,0.0
9. registro lluvia septiembre 2024 001.jpg,2024,Septiembre,31,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,1,4.8
1. Registro de lluvia 01-2025.jpg,2025,Enero,2,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,3,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,4,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,5,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,6,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,7,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,8,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,9,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,10,28.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,11,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,12,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,13,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,14,906.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,15,7.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,16,5.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,17,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,18,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,19,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,20,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,21,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,22,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,23,5.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,24,51.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,25,25.2
1. Registro de lluvia 01-2025.jpg,2025,Enero,26,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,27,10.2
1. Registro de lluvia 01-2025.jpg,2025,Enero,28,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,29,0.0
1. Registro de lluvia 01-2025.jpg,2025,Enero,30,16.5
1. Registro de lluvia 01-2025.jpg,2025,Enero,31,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,1,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,2,4.3
10. Registro de lluvia 10-2025.jpg,2025,octubre,3,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,4,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,5,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,6,17.5
10. Registro de lluvia 10-2025.jpg,2025,octubre,7,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,8,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,9,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,10,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,11,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,12,35.5
10. Registro de lluvia 10-2025.jpg,2025,octubre,13,14.5
10. Registro de lluvia 10-2025.jpg,2025,octubre,14,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,15,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,16,73.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,17,26.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,18,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,19,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,20,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,21,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,22,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,23,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,24,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,25,19.5
10. Registro de lluvia 10-2025.jpg,2025,octubre,26,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,27,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,28,55.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,29,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,30,0.0
10. Registro de lluvia 10-2025.jpg,2025,octubre,31,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,1,14.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,2,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,3,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,4,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,5,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,6,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,7,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,8,3.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,9,34.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,10,1.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,11,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,12,5.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,13,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,14,10.4
12. Registro de lluvia 12-25.jpg,2025,Diciembre,15,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,16,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,17,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,18,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,19,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,20,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,21,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,22,46.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,23,31.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,24,19.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,25,0.0
12. Registro de lluvia 12-25.jpg,2025,Diciembre,26,0.8
12. Registro de lluvia 12-25.jpg,2025,Diciembre,27,8.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,28,2.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,29,32.5
12. Registro de lluvia 12-25.jpg,2025,Diciembre,30,36.2
12. Registro de lluvia 12-25.jpg,2025,Diciembre,31,5.5
2. Registro de lluvia 02-2025.jpg,2025,Febrero,1,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,2,5.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,3,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,4,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,5,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,6,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,7,3.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,8,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,9,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,10,0.6
2. Registro de lluvia 02-2025.jpg,2025,Febrero,11,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,12,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,13,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,14,11.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,15,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,16,2.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,17,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,18,19.6
2. Registro de lluvia 02-2025.jpg,2025,Febrero,19,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,20,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,21,2.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,22,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,23,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,24,4.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,25,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,26,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,27,12.2
2. Registro de lluvia 02-2025.jpg,2025,Febrero,28,0.8
2. Registro de lluvia 02-2025.jpg,2025,Febrero,29,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,30,0.0
2. Registro de lluvia 02-2025.jpg,2025,Febrero,31,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,1,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,2,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,3,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,4,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,5,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,6,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,7,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,8,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,9,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,10,4.4
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,11,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,12,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,13,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,14,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,15,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,16,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,17,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,18,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,19,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,20,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,21,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,22,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,23,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,24,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,25,5.4
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,26,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,27,54.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,28,2.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,29,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,30,0.0
3. Registro de  lluvia 03 2025.jpg,2025,Marzo,31,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,1,1.5
4. Registro de lluvia 04-2025.jpg,2025,Abril,2,31.3
4. Registro de lluvia 04-2025.jpg,2025,Abril,3,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,4,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,5,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,6,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,7,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,8,63.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,9,10.2
4. Registro de lluvia 04-2025.jpg,2025,Abril,10,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,11,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,12,2.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,13,26.6
4. Registro de lluvia 04-2025.jpg,2025,Abril,14,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,15,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,16,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,17,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,18,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,19,0.4
4. Registro de lluvia 04-2025.jpg,2025,Abril,20,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,21,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,22,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,23,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,24,2.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,25,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,26,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,27,0.5
4. Registro de lluvia 04-2025.jpg,2025,Abril,28,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,29,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,30,0.0
4. Registro de lluvia 04-2025.jpg,2025,Abril,31,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,1,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,2,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,3,1.5
5. Registro de lluvia 05-2025.jpg,2025,Mayo,4,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,5,3.6
5. Registro de lluvia 05-2025.jpg,2025,Mayo,6,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,7,24.8
5. Registro de lluvia 05-2025.jpg,2025,Mayo,8,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,9,44.8
5. Registro de lluvia 05-2025.jpg,2025,Mayo,10,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,11,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,12,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,13,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,14,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,15,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,16,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,17,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,18,2.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,19,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,20,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,21,25.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,22,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,23,3.2
5. Registro de lluvia 05-2025.jpg,2025,Mayo,24,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,25,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,26,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,27,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,28,58.5
5. Registro de lluvia 05-2025.jpg,2025,Mayo,29,1.5
5. Registro de lluvia 05-2025.jpg,2025,Mayo,30,0.0
5. Registro de lluvia 05-2025.jpg,2025,Mayo,31,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,1,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,2,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,3,28.4
6. Registro de lluvia 06-2025.jpg,2025,Junio,4,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,5,25.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,6,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,7,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,8,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,9,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,10,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,11,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,12,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,13,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,14,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,15,9.2
6. Registro de lluvia 06-2025.jpg,2025,Junio,16,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,17,5.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,18,0.4
6. Registro de lluvia 06-2025.jpg,2025,Junio,19,51.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,20,30.5
6. Registro de lluvia 06-2025.jpg,2025,Junio,21,2.5
6. Registro de lluvia 06-2025.jpg,2025,Junio,22,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,23,43.4
6. Registro de lluvia 06-2025.jpg,2025,Junio,24,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,25,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,26,10.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,27,2.2
6. Registro de lluvia 06-2025.jpg,2025,Junio,28,7.5
6. Registro de lluvia 06-2025.jpg,2025,Junio,29,104.3
6. Registro de lluvia 06-2025.jpg,2025,Junio,30,0.0
6. Registro de lluvia 06-2025.jpg,2025,Junio,31,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,1,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,2,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,3,10.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,4,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,5,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,6,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,7,9.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,8,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,9,9.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,10,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,11,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,12,9.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,13,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,14,8.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,15,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,16,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,17,17.5
7. Registro de lluvia 07-2025.jpg,2025,Julio,18,10.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,19,10.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,20,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,21,9.3
7. Registro de lluvia 07-2025.jpg,2025,Julio,22,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,23,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,24,12.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,25,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,26,0.0
7. Registro de lluvia 07-2025.jpg,2025,Julio,27,10.5
